pais_iso3,año,gdp_growth_pct,inflation_cpi_pct,reserves_months_imports,electricity_kwh_pc,fdi_pct_gdp,exports_pct_gdp,unemployment_pct,life_expectancy,electricity_access_pct
ECU,2009,1.0910129698311,5.15996829181047,2.47902376115676,1027.92710674807,0.513570185696715,29.3096288345425,4.608,74.901,96.5
ECU,2010,4.02913787986621,3.55437734567842,1.32503175460345,1100.50644388575,0.243419054034351,32.4856951799135,4.088,75.188,97.5
ECU,2011,8.48147656332823,4.4745326579584,1.27331707779755,1164.40921826357,0.817966548837347,36.1133694393513,3.458,75.179,96.9
ECU,2012,5.783212336172,5.10172180958665,1.02501259645838,1254.41540222271,0.646739602691481,34.8314108177156,3.235,75.486,97.2
ECU,2013,7.21123653679159,2.72177577710371,1.6795739912293,1297.45264288364,0.752903273859877,32.3752665078284,3.083,75.832,98.0
ECU,2014,4.22606520388456,3.58922016616663,1.48540361456182,1367.6850893077,0.751953401658059,31.3550366940318,3.48,76.141,99.0
ECU,2015,0.119692109287612,3.96664623255357,1.15848913221995,1418.39916760035,1.36067004574537,22.754485726599,3.616,76.222,98.8
ECU,2016,-0.687954245877947,1.72826463324532,2.32915637961455,1423.43545243697,0.78469808886928,20.53929115589,4.597,76.094,98.7
ECU,2017,5.97039880954841,0.417335588666824,1.01272465167522,1451.35430199399,0.605279629548276,21.4855873912769,3.836,76.22,99.2
ECU,2018,1.04429460679607,-0.224103246005552,0.870720975059323,1484.61422464773,1.29342873266166,23.5438701347327,3.53,77.248,98.7
ECU,2019,0.1654044646003,0.266012515466155,1.1953760193501,1510.20578348781,0.915058228783613,24.0486345985713,3.812,77.286,99.1
ECU,2020,-9.24509619165865,-0.338872392562139,3.62324133730871,1467.05258415491,1.16754746598289,23.2835621642424,6.116,72.004,98.9
ECU,2021,9.42189269033631,0.133251386096389,3.14024403628794,1550.01110140029,0.607511454080008,27.0659755840025,4.504,72.746,100.0
ECU,2022,5.86842354862311,3.46616972213076,2.61951053578525,1589.55137588598,0.759467924339618,30.9252456928287,3.713,76.577,100.0
ECU,2023,1.98823813984235,2.21568764237058,1.38504196281503,1675.63186443578,0.39702767894988,28.5659295875425,3.51,77.392,98.7
ECU,2024,-2.00125476341026,1.54732515615369,2.19646330660103,,0.355365031150455,30.2786006784668,3.453,77.579,
PER,2000,2.69437139806912,3.75733833344474,9.06191564384196,627.407787353274,1.56479019339424,16.7683737208169,4.959,69.821,72.5
PER,2001,0.617892325624297,1.97709878502053,9.73495551425896,659.383018498957,2.19922450158059,16.6013795219337,5.068,70.315,72.1
PER,2002,5.45352893818767,0.193135003853722,10.229262297093,689.161919226896,3.93562084538866,17.2748078529874,4.84,70.815,74.4
PER,2003,4.16502313666112,2.25937753363072,9.38296559343826,711.37242304252,2.27308642513175,19.0146669472489,4.15,71.278,74.4
PER,2004,4.95820320611745,3.66247320092233,9.30448932988447,735.561548301947,2.39489207548148,22.91223375085,4.71,71.447,75.7
PER,2005,6.28506032509601,1.61630193862544,8.24288413578904,806.478589155331,3.39034816926813,26.8487611117093,4.87,71.988,77.2
PER,2006,7.5288990440594,2.00225801248819,7.90185759087092,854.066539095089,3.91065680458787,30.536636453521,4.17,72.337,80.2
PER,2007,8.5183877690955,1.77998644680372,9.93602025327817,955.462044585729,5.37428655925625,31.5221165305465,4.08,72.746,82.0
PER,2008,9.1265683014642,5.78587598206755,8.4427479199006,1020.54243385077,5.74335697642786,29.7276302098838,4.03,72.743,84.7
PER,2009,1.0958236592427,2.936231535967,11.2592762683117,1024.99199652169,5.32237544034606,26.4420527390278,3.96,72.631,86.4
PER,2010,8.33245910749577,1.52832059732901,11.3343565365921,1086.1231989156,5.73087732837535,27.8261641521747,3.6,72.886,88.1
PER,2011,6.32719240161117,3.36931095333853,10.1893973684482,1257.57206691244,4.47262658184166,30.5027597563889,3.477,73.327,89.7
PER,2012,6.13972470560435,3.61121294940163,12.2049408234151,1228.20813792966,7.36173683394684,27.4496143710972,3.238,73.979,91.1
PER,2013,5.85251821084928,2.76789666082002,12.3759519821388,1313.60609035124,4.75734900182415,24.8082994208508,3.575,74.591,92.1
PER,2014,2.38215737180541,3.41194579807465,12.4106625709302,1364.730955744,2.12302965027806,22.6069703758151,3.208,75.26,92.9
PER,2015,3.25224477218451,3.39809194746308,13.5146151849289,1403.49206766127,3.86551316954964,21.2873252858958,3.272,75.732,93.9
PER,2016,3.95331871520767,3.55717663556279,13.7928059022351,1530.91569129944,3.54628188735842,22.6003137409908,3.741,75.951,94.2
PER,2017,2.51883544233135,2.99490045809443,12.6238201396483,1544.31159090527,3.5133314939664,24.7198719746973,3.691,75.958,94.8
PER,2018,3.969351341365,1.50915423024742,11.0830385218691,1536.48000425361,2.63824619479376,25.1921846722472,3.492,76.018,95.2
PER,2019,2.24063176875049,2.25212191358027,12.7993509450421,1560.3724986019,2.09128983397663,24.0390874349068,3.379,76.275,95.6
PER,2020,-10.9333065010382,2.00241205759292,17.7269194192975,1405.23741907346,0.329387076302566,23.0114431429931,7.179,73.832,96.2
PER,2021,13.3626240903125,4.27166381536798,12.0596433897054,1517.34766096706,3.15570902335973,29.2358595939113,5.097,71.596,95.6
PER,2022,2.8090335533015,8.33370630096231,9.69399078779117,1568.31405760845,4.55221582089149,28.8318607701975,4.291,76.834,96.2
PER,2023,-0.403242151494268,6.45561348369586,10.24496362671,1594.68211201468,1.62534746680837,27.1353058241207,4.899,77.74,96.2
PER,2024,3.30394098171516,2.00770739412712,10.541729235702,,2.35092628744149,28.5375908827221,5.199,77.941,
VEN,2000,3.6869441668769,,7.41291580022013,2631.25405985997,4.01463241741596,29.7442196597828,13.99,72.388,98.9
VEN,2001,3.39423610779077,,5.16124154556223,2695.9251514076,3.01356175819466,22.7356315651648,13.04,71.019,99.9
VEN,2002,-8.85564735286771,,6.75335299968311,2722.2006449132,0.819216932585212,30.4335705492145,16.17,72.823,99.8
VEN,2003,-7.75530004959877,,13.8334931757829,2629.62117164824,1.88111477594963,33.8533894084396,16.78,72.056,95.7
VEN,2004,18.2866066891244,,10.3115377807919,2768.78055284346,1.32412757366554,36.1983535672104,15.07,72.752,99.1
VEN,2005,10.3179138043147,,10.0180757604509,2848.41179305277,1.68369269808689,39.6586527436252,10.663,73.075,98.8
VEN,2006,9.87214910851037,,9.0268303852427,2958.05064565299,0.107915126446007,36.5186216079437,8.606,72.972,99.3
VEN,2007,8.75357880785845,,5.95759682317509,2975.29458454432,1.89178854425804,31.1305388597077,7.279,73.348,98.9
VEN,2008,5.27785412398785,,7.02641173975627,3078.70306999833,0.659274461280102,30.8216690057259,6.245,72.578,98.9
VEN,2009,-3.20230265749002,27.080941446613,6.65560378056646,3057.03948949406,-0.344767329112459,18.0715188695789,6.097,72.785,99.0
VEN,2010,-1.48879125078356,28.1874647092039,5.56262402144957,2820.45309874838,0.402601927997842,28.5304069880193,7.112,73.092,99.1
VEN,2011,4.17642535923936,26.0902123160959,4.16236192346517,2798.43778417645,1.85002511047875,29.9430146096987,6.902,73.09,98.8
VEN,2012,5.62595697508632,21.0689956331876,3.60030410963269,2783.4636368232,1.33819275777321,29.5076845272947,6.601,73.086,99.3
VEN,2013,1.34309403607486,40.6394275161589,2.78486593083521,2715.04621626268,0.828407125440933,30.1994429603504,7.54,73.076,99.4
VEN,2014,-3.89438647450667,62.1686499794829,3.50312581311524,1989.2854778359,0.528670192739894,43.5445803174978,6.821,72.837,100.0
VEN,2015,-6.22137102671199,121.738085297503,3.37152426616083,2280.40373687789,2.35633150346133,40.7360976438028,6.139,73.004,100.0
