origin_date,target_date,horizon,model,model_spec,aic,y_true,y_pred,lower_80,upper_80,lower_95,upper_95,coverage_pct_target,absolute_error,squared_error,bias_error,inside_80,inside_95
2020-12-01,2021-01-01,1,naive,,,39.76,42.08,,,,,96.0,2.32,5.3824,2.32,,
2020-12-01,2021-01-01,1,seasonal_naive,,,39.76,44.32,,,,,96.0,4.56,20.7936,4.56,,
2020-12-01,2021-01-01,1,ets,,,39.76,38.0796,,,,,96.0,1.6804,2.8238,-1.6804,,
2020-12-01,2021-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",599.5440130308428,39.76,37.1681,32.2034,42.1328,29.5752,44.761,96.0,2.5919,6.7179,-2.5919,True,True
2020-12-01,2021-03-01,3,naive,,,41.32,42.08,,,,,96.0,0.76,0.5776,0.76,,
2020-12-01,2021-03-01,3,seasonal_naive,,,41.32,29.21,,,,,96.0,12.11,146.6521,-12.11,,
2020-12-01,2021-03-01,3,ets,,,41.32,37.828,,,,,96.0,3.492,12.1943,-3.492,,
2020-12-01,2021-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",599.5440130308428,41.32,32.2372,25.485,38.9894,21.9105,42.5638,96.0,9.0828,82.4976,-9.0828,False,True
2020-12-01,2021-06-01,6,naive,,,46.89,42.08,,,,,96.0,4.81,23.1361,-4.81,,
2020-12-01,2021-06-01,6,seasonal_naive,,,46.89,35.12,,,,,96.0,11.77,138.5329,-11.77,,
2020-12-01,2021-06-01,6,ets,,,46.89,38.0334,,,,,96.0,8.8566,78.4388,-8.8566,,
2020-12-01,2021-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",599.5440130308428,46.89,33.4883,25.7077,41.2688,21.589,45.3875,96.0,13.4017,179.6069,-13.4017,False,False
2021-03-01,2021-04-01,1,naive,,,44.17,41.32,,,,,96.0,2.85,8.1225,-2.85,,
2021-03-01,2021-04-01,1,seasonal_naive,,,44.17,32.0,,,,,96.0,12.17,148.1089,-12.17,,
2021-03-01,2021-04-01,1,ets,,,44.17,41.9819,,,,,96.0,2.1881,4.7879,-2.1881,,
2021-03-01,2021-06-01,3,naive,,,46.89,41.32,,,,,96.0,5.57,31.0249,-5.57,,
2021-03-01,2021-06-01,3,seasonal_naive,,,46.89,35.12,,,,,96.0,11.77,138.5329,-11.77,,
2021-03-01,2021-06-01,3,ets,,,46.89,42.0145,,,,,96.0,4.8755,23.7708,-4.8755,,
2021-03-01,2021-09-01,6,naive,,,44.49,41.32,,,,,96.0,3.17,10.0489,-3.17,,
2021-03-01,2021-09-01,6,seasonal_naive,,,44.49,35.8,,,,,96.0,8.69,75.5161,-8.69,,
2021-03-01,2021-09-01,6,ets,,,44.49,41.2969,,,,,96.0,3.1931,10.1957,-3.1931,,
2021-06-01,2021-07-01,1,naive,,,44.64,46.89,,,,,96.0,2.25,5.0625,2.25,,
2021-06-01,2021-07-01,1,seasonal_naive,,,44.64,36.6,,,,,96.0,8.04,64.6416,-8.04,,
2021-06-01,2021-07-01,1,ets,,,44.64,46.7443,,,,,96.0,2.1043,4.4282,2.1043,,
2021-06-01,2021-09-01,3,naive,,,44.49,46.89,,,,,96.0,2.4,5.76,2.4,,
2021-06-01,2021-09-01,3,seasonal_naive,,,44.49,35.8,,,,,96.0,8.69,75.5161,-8.69,,
2021-06-01,2021-09-01,3,ets,,,44.49,45.8389,,,,,96.0,1.3489,1.8195,1.3489,,
2021-06-01,2021-12-01,6,naive,,,52.39,46.89,,,,,96.0,5.5,30.25,-5.5,,
2021-06-01,2021-12-01,6,seasonal_naive,,,52.39,42.08,,,,,96.0,10.31,106.2961,-10.31,,
2021-06-01,2021-12-01,6,ets,,,52.39,46.0962,,,,,96.0,6.2938,39.6123,-6.2938,,
2021-09-01,2021-10-01,1,naive,,,48.53,44.49,,,,,96.0,4.04,16.3216,-4.04,,
2021-09-01,2021-10-01,1,seasonal_naive,,,48.53,40.38,,,,,96.0,8.15,66.4225,-8.15,,
2021-09-01,2021-10-01,1,ets,,,48.53,46.4733,,,,,96.0,2.0567,4.2301,-2.0567,,
2021-09-01,2021-12-01,3,naive,,,52.39,44.49,,,,,96.0,7.9,62.41,-7.9,,
2021-09-01,2021-12-01,3,seasonal_naive,,,52.39,42.08,,,,,96.0,10.31,106.2961,-10.31,,
2021-09-01,2021-12-01,3,ets,,,52.39,45.3145,,,,,96.0,7.0755,50.0632,-7.0755,,
2021-09-01,2022-03-01,6,naive,,,51.6,44.49,,,,,96.0,7.11,50.5521,-7.11,,
2021-09-01,2022-03-01,6,seasonal_naive,,,51.6,41.32,,,,,96.0,10.28,105.6784,-10.28,,
2021-09-01,2022-03-01,6,ets,,,51.6,42.6355,,,,,96.0,8.9645,80.3622,-8.9645,,
2021-12-01,2022-01-01,1,naive,,,47.25,52.39,,,,,96.0,5.14,26.4196,5.14,,
2021-12-01,2022-01-01,1,seasonal_naive,,,47.25,39.76,,,,,96.0,7.49,56.1001,-7.49,,
2021-12-01,2022-01-01,1,ets,,,47.25,48.4284,,,,,96.0,1.1784,1.3887,1.1784,,
2021-12-01,2022-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",664.7397937802467,47.25,48.0274,43.1499,52.9049,40.568,55.4868,96.0,0.7774,0.6043,0.7774,True,True
2021-12-01,2022-03-01,3,naive,,,51.6,52.39,,,,,96.0,0.79,0.6241,0.79,,
2021-12-01,2022-03-01,3,seasonal_naive,,,51.6,41.32,,,,,96.0,10.28,105.6784,-10.28,,
2021-12-01,2022-03-01,3,ets,,,51.6,48.3279,,,,,96.0,3.2721,10.7065,-3.2721,,
2021-12-01,2022-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",664.7397937802467,51.6,45.5947,38.6286,52.5607,34.941,56.2483,96.0,6.0053,36.0638,-6.0053,True,True
2021-12-01,2022-06-01,6,naive,,,54.34,52.39,,,,,96.0,1.95,3.8025,-1.95,,
2021-12-01,2022-06-01,6,seasonal_naive,,,54.34,46.89,,,,,96.0,7.45,55.5025,-7.45,,
2021-12-01,2022-06-01,6,ets,,,54.34,48.9799,,,,,96.0,5.3601,28.7301,-5.3601,,
2021-12-01,2022-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",664.7397937802467,54.34,47.1596,38.5889,55.7303,34.0519,60.2673,96.0,7.1804,51.5579,-7.1804,True,True
2022-03-01,2022-04-01,1,naive,,,54.73,51.6,,,,,96.0,3.13,9.7969,-3.13,,
2022-03-01,2022-04-01,1,seasonal_naive,,,54.73,44.17,,,,,96.0,10.56,111.5136,-10.56,,
2022-03-01,2022-04-01,1,ets,,,54.73,50.7087,,,,,96.0,4.0213,16.1712,-4.0213,,
2022-03-01,2022-06-01,3,naive,,,54.34,51.6,,,,,96.0,2.74,7.5076,-2.74,,
2022-03-01,2022-06-01,3,seasonal_naive,,,54.34,46.89,,,,,96.0,7.45,55.5025,-7.45,,
2022-03-01,2022-06-01,3,ets,,,54.34,50.9649,,,,,96.0,3.3751,11.3913,-3.3751,,
2022-03-01,2022-09-01,6,naive,,,45.37,51.6,,,,,96.0,6.23,38.8129,6.23,,
2022-03-01,2022-09-01,6,seasonal_naive,,,45.37,44.49,,,,,96.0,0.88,0.7744,-0.88,,
2022-03-01,2022-09-01,6,ets,,,45.37,50.1072,,,,,96.0,4.7372,22.4413,4.7372,,
2022-06-01,2022-07-01,1,naive,,,47.41,54.34,,,,,96.0,6.93,48.0249,6.93,,
2022-06-01,2022-07-01,1,seasonal_naive,,,47.41,44.64,,,,,96.0,2.77,7.6729,-2.77,,
2022-06-01,2022-07-01,1,ets,,,47.41,53.9892,,,,,96.0,6.5792,43.2863,6.5792,,
2022-06-01,2022-09-01,3,naive,,,45.37,54.34,,,,,96.0,8.97,80.4609,8.97,,
2022-06-01,2022-09-01,3,seasonal_naive,,,45.37,44.49,,,,,96.0,0.88,0.7744,-0.88,,
2022-06-01,2022-09-01,3,ets,,,45.37,53.1469,,,,,96.0,7.7769,60.4804,7.7769,,
2022-06-01,2022-12-01,6,naive,,,42.4,54.34,,,,,96.0,11.94,142.5636,11.94,,
2022-06-01,2022-12-01,6,seasonal_naive,,,42.4,52.39,,,,,96.0,9.99,99.8001,9.99,,
2022-06-01,2022-12-01,6,ets,,,42.4,54.0412,,,,,96.0,11.6412,135.5183,11.6412,,
2022-09-01,2022-10-01,1,naive,,,45.29,45.37,,,,,96.0,0.08,0.0064,0.08,,
2022-09-01,2022-10-01,1,seasonal_naive,,,45.29,48.53,,,,,96.0,3.24,10.4976,3.24,,
2022-09-01,2022-10-01,1,ets,,,45.29,48.4721,,,,,96.0,3.1821,10.126,3.1821,,
2022-09-01,2022-12-01,3,naive,,,42.4,45.37,,,,,96.0,2.97,8.8209,2.97,,
2022-09-01,2022-12-01,3,seasonal_naive,,,42.4,52.39,,,,,96.0,9.99,99.8001,9.99,,
2022-09-01,2022-12-01,3,ets,,,42.4,47.7316,,,,,96.0,5.3316,28.426,5.3316,,
2022-09-01,2023-03-01,6,naive,,,40.46,45.37,,,,,96.0,4.91,24.1081,4.91,,
2022-09-01,2023-03-01,6,seasonal_naive,,,40.46,51.6,,,,,96.0,11.14,124.0996,11.14,,
2022-09-01,2023-03-01,6,ets,,,40.46,45.1759,,,,,96.0,4.7159,22.2398,4.7159,,
2022-12-01,2023-01-01,1,naive,,,43.89,42.4,,,,,96.0,1.49,2.2201,-1.49,,
2022-12-01,2023-01-01,1,seasonal_naive,,,43.89,47.25,,,,,96.0,3.36,11.2896,3.36,,
2022-12-01,2023-01-01,1,ets,,,43.89,41.2961,,,,,96.0,2.5939,6.7285,-2.5939,,
2022-12-01,2023-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",732.7297430934694,43.89,40.7485,35.9243,45.5726,33.3705,48.1264,96.0,3.1415,9.8693,-3.1415,True,True
2022-12-01,2023-03-01,3,naive,,,40.46,42.4,,,,,96.0,1.94,3.7636,1.94,,
2022-12-01,2023-03-01,3,seasonal_naive,,,40.46,51.6,,,,,96.0,11.14,124.0996,11.14,,
2022-12-01,2023-03-01,3,ets,,,40.46,41.5375,,,,,96.0,1.0775,1.161,1.0775,,
2022-12-01,2023-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",732.7297430934694,40.46,41.2917,34.4956,48.0877,30.898,51.6853,96.0,0.8317,0.6917,0.8317,True,True
2022-12-01,2023-06-01,6,naive,,,44.77,42.4,,,,,96.0,2.37,5.6169,-2.37,,
2022-12-01,2023-06-01,6,seasonal_naive,,,44.77,54.34,,,,,96.0,9.57,91.5849,9.57,,
2022-12-01,2023-06-01,6,ets,,,44.77,42.3505,,,,,96.0,2.4195,5.8539,-2.4195,,
2022-12-01,2023-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",732.7297430934694,44.77,42.6917,34.226,51.1574,29.7446,55.6389,96.0,2.0783,4.3192,-2.0783,True,True
2023-03-01,2023-04-01,1,naive,,,45.66,40.46,,,,,96.0,5.2,27.04,-5.2,,
2023-03-01,2023-04-01,1,seasonal_naive,,,45.66,54.73,,,,,96.0,9.07,82.2649,9.07,,
2023-03-01,2023-04-01,1,ets,,,45.66,41.4667,,,,,96.0,4.1933,17.5834,-4.1933,,
2023-03-01,2023-06-01,3,naive,,,44.77,40.46,,,,,96.0,4.31,18.5761,-4.31,,
2023-03-01,2023-06-01,3,seasonal_naive,,,44.77,54.34,,,,,96.0,9.57,91.5849,9.57,,
2023-03-01,2023-06-01,3,ets,,,44.77,41.6732,,,,,96.0,3.0968,9.5901,-3.0968,,
2023-03-01,2023-09-01,6,naive,,,46.91,40.46,,,,,100.0,6.45,41.6025,-6.45,,
2023-03-01,2023-09-01,6,seasonal_naive,,,46.91,45.37,,,,,100.0,1.54,2.3716,-1.54,,
2023-03-01,2023-09-01,6,ets,,,46.91,40.1914,,,,,100.0,6.7186,45.1392,-6.7186,,
2023-06-01,2023-07-01,1,naive,,,51.94,44.77,,,,,96.0,7.17,51.4089,-7.17,,
2023-06-01,2023-07-01,1,seasonal_naive,,,51.94,47.41,,,,,96.0,4.53,20.5209,-4.53,,
2023-06-01,2023-07-01,1,ets,,,51.94,44.6364,,,,,96.0,7.3036,53.3424,-7.3036,,
2023-06-01,2023-09-01,3,naive,,,46.91,44.77,,,,,100.0,2.14,4.5796,-2.14,,
2023-06-01,2023-09-01,3,seasonal_naive,,,46.91,45.37,,,,,100.0,1.54,2.3716,-1.54,,
2023-06-01,2023-09-01,3,ets,,,46.91,43.7022,,,,,100.0,3.2078,10.2899,-3.2078,,
2023-06-01,2023-12-01,6,naive,,,45.25,44.77,,,,,100.0,0.48,0.2304,-0.48,,
2023-06-01,2023-12-01,6,seasonal_naive,,,45.25,42.4,,,,,100.0,2.85,8.1225,-2.85,,
2023-06-01,2023-12-01,6,ets,,,45.25,44.2991,,,,,100.0,0.9509,0.9042,-0.9509,,
2023-09-01,2023-10-01,1,naive,,,44.39,46.91,,,,,100.0,2.52,6.3504,2.52,,
2023-09-01,2023-10-01,1,seasonal_naive,,,44.39,45.29,,,,,100.0,0.9,0.81,0.9,,
2023-09-01,2023-10-01,1,ets,,,44.39,48.6792,,,,,100.0,4.2892,18.3971,4.2892,,
2023-09-01,2023-12-01,3,naive,,,45.25,46.91,,,,,100.0,1.66,2.7556,1.66,,
2023-09-01,2023-12-01,3,seasonal_naive,,,45.25,42.4,,,,,100.0,2.85,8.1225,-2.85,,
2023-09-01,2023-12-01,3,ets,,,45.25,47.773,,,,,100.0,2.523,6.3657,2.523,,
2023-09-01,2024-03-01,6,naive,,,47.77,46.91,,,,,100.0,0.86,0.7396,-0.86,,
2023-09-01,2024-03-01,6,seasonal_naive,,,47.77,40.46,,,,,100.0,7.31,53.4361,-7.31,,
2023-09-01,2024-03-01,6,ets,,,47.77,45.272,,,,,100.0,2.498,6.2399,-2.498,,
2023-12-01,2024-01-01,1,naive,,,45.66,45.25,,,,,100.0,0.41,0.1681,-0.41,,
2023-12-01,2024-01-01,1,seasonal_naive,,,45.66,43.89,,,,,100.0,1.77,3.1329,-1.77,,
2023-12-01,2024-01-01,1,ets,,,45.66,42.8287,,,,,100.0,2.8313,8.0163,-2.8313,,
2023-12-01,2024-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",795.3961141931522,45.66,42.7249,38.0124,47.4374,35.5178,49.932,100.0,2.9351,8.6147,-2.9351,True,True
2023-12-01,2024-03-01,3,naive,,,47.77,45.25,,,,,100.0,2.52,6.3504,-2.52,,
2023-12-01,2024-03-01,3,seasonal_naive,,,47.77,40.46,,,,,100.0,7.31,53.4361,-7.31,,
2023-12-01,2024-03-01,3,ets,,,47.77,42.8079,,,,,100.0,4.9621,24.6225,-4.9621,,
2023-12-01,2024-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",795.3961141931522,47.77,41.7725,35.3008,48.2442,31.8749,51.6701,100.0,5.9975,35.9701,-5.9975,True,True
2023-12-01,2024-06-01,6,naive,,,48.1,45.25,,,,,100.0,2.85,8.1225,-2.85,,
2023-12-01,2024-06-01,6,seasonal_naive,,,48.1,44.77,,,,,100.0,3.33,11.0889,-3.33,,
2023-12-01,2024-06-01,6,ets,,,48.1,43.8708,,,,,100.0,4.2292,17.8863,-4.2292,,
2023-12-01,2024-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",795.3961141931522,48.1,43.8573,35.75,51.9647,31.4582,56.2564,100.0,4.2427,18.0004,-4.2427,True,True
2024-03-01,2024-04-01,1,naive,,,46.22,47.77,,,,,100.0,1.55,2.4025,1.55,,
2024-03-01,2024-04-01,1,seasonal_naive,,,46.22,45.66,,,,,100.0,0.56,0.3136,-0.56,,
2024-03-01,2024-04-01,1,ets,,,46.22,48.1679,,,,,100.0,1.9479,3.7943,1.9479,,
2024-03-01,2024-06-01,3,naive,,,48.1,47.77,,,,,100.0,0.33,0.1089,-0.33,,
2024-03-01,2024-06-01,3,seasonal_naive,,,48.1,44.77,,,,,100.0,3.33,11.0889,-3.33,,
2024-03-01,2024-06-01,3,ets,,,48.1,48.2964,,,,,100.0,0.1964,0.0386,0.1964,,
2024-03-01,2024-09-01,6,naive,,,43.3,47.77,,,,,100.0,4.47,19.9809,4.47,,
2024-03-01,2024-09-01,6,seasonal_naive,,,43.3,46.91,,,,,100.0,3.61,13.0321,3.61,,
2024-03-01,2024-09-01,6,ets,,,43.3,47.0736,,,,,100.0,3.7736,14.2399,3.7736,,
2024-06-01,2024-07-01,1,naive,,,46.6,48.1,,,,,100.0,1.5,2.25,1.5,,
2024-06-01,2024-07-01,1,seasonal_naive,,,46.6,51.94,,,,,100.0,5.34,28.5156,5.34,,
2024-06-01,2024-07-01,1,ets,,,46.6,48.8321,,,,,100.0,2.2321,4.9824,2.2321,,
2024-06-01,2024-09-01,3,naive,,,43.3,48.1,,,,,100.0,4.8,23.04,4.8,,
2024-06-01,2024-09-01,3,seasonal_naive,,,43.3,46.91,,,,,100.0,3.61,13.0321,3.61,,
2024-06-01,2024-09-01,3,ets,,,43.3,47.6049,,,,,100.0,4.3049,18.5321,4.3049,,
2024-06-01,2024-12-01,6,naive,,,47.87,48.1,,,,,100.0,0.23,0.0529,0.23,,
2024-06-01,2024-12-01,6,seasonal_naive,,,47.87,45.25,,,,,100.0,2.62,6.8644,-2.62,,
2024-06-01,2024-12-01,6,ets,,,47.87,48.0406,,,,,100.0,0.1706,0.0291,0.1706,,
2024-09-01,2024-10-01,1,naive,,,48.11,43.3,,,,,100.0,4.81,23.1361,-4.81,,
2024-09-01,2024-10-01,1,seasonal_naive,,,48.11,44.39,,,,,100.0,3.72,13.8384,-3.72,,
2024-09-01,2024-10-01,1,ets,,,48.11,44.6431,,,,,100.0,3.4669,12.0197,-3.4669,,
2024-09-01,2024-12-01,3,naive,,,47.87,43.3,,,,,100.0,4.57,20.8849,-4.57,,
2024-09-01,2024-12-01,3,seasonal_naive,,,47.87,45.25,,,,,100.0,2.62,6.8644,-2.62,,
2024-09-01,2024-12-01,3,ets,,,47.87,43.8632,,,,,100.0,4.0068,16.0546,-4.0068,,
2024-09-01,2025-03-01,6,naive,,,42.69,43.3,,,,,100.0,0.61,0.3721,0.61,,
2024-09-01,2025-03-01,6,seasonal_naive,,,42.69,47.77,,,,,100.0,5.08,25.8064,5.08,,
2024-09-01,2025-03-01,6,ets,,,42.69,41.7121,,,,,100.0,0.9779,0.9562,-0.9779,,
2024-12-01,2025-01-01,1,naive,,,45.5,47.87,,,,,100.0,2.37,5.6169,2.37,,
2024-12-01,2025-01-01,1,seasonal_naive,,,45.5,45.66,,,,,100.0,0.16,0.0256,0.16,,
2024-12-01,2025-01-01,1,ets,,,45.5,45.371,,,,,100.0,0.129,0.0167,-0.129,,
2024-12-01,2025-01-01,1,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",855.3411568289941,45.5,45.0044,40.3861,49.6227,37.9413,52.0674,100.0,0.4956,0.2456,-0.4956,True,True
2024-12-01,2025-03-01,3,naive,,,42.69,47.87,,,,,100.0,5.18,26.8324,5.18,,
2024-12-01,2025-03-01,3,seasonal_naive,,,42.69,47.77,,,,,100.0,5.08,25.8064,5.08,,
2024-12-01,2025-03-01,3,ets,,,42.69,45.4922,,,,,100.0,2.8022,7.8522,2.8022,,
2024-12-01,2025-03-01,3,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",855.3411568289941,42.69,44.5875,38.2513,50.9237,34.8971,54.2778,100.0,1.8975,3.6004,1.8975,True,True
2024-12-01,2025-06-01,6,naive,,,44.44,47.87,,,,,100.0,3.43,11.7649,3.43,,
2024-12-01,2025-06-01,6,seasonal_naive,,,44.44,48.1,,,,,100.0,3.66,13.3956,3.66,,
2024-12-01,2025-06-01,6,ets,,,44.44,46.5058,,,,,100.0,2.0658,4.2675,2.0658,,
2024-12-01,2025-06-01,6,sarima,"SARIMA(1, 1, 1)x(1, 1, 1, 12)",855.3411568289941,44.44,46.148,38.3262,53.9698,34.1856,58.1104,100.0,1.708,2.9172,1.708,True,True
2025-03-01,2025-04-01,1,naive,,,41.47,42.69,,,,,100.0,1.22,1.4884,1.22,,
2025-03-01,2025-04-01,1,seasonal_naive,,,41.47,46.22,,,,,100.0,4.75,22.5625,4.75,,
2025-03-01,2025-04-01,1,ets,,,41.47,44.7843,,,,,100.0,3.3143,10.9843,3.3143,,
2025-03-01,2025-06-01,3,naive,,,44.44,42.69,,,,,100.0,1.75,3.0625,-1.75,,
2025-03-01,2025-06-01,3,seasonal_naive,,,44.44,48.1,,,,,100.0,3.66,13.3956,3.66,,
2025-03-01,2025-06-01,3,ets,,,44.44,45.0292,,,,,100.0,0.5892,0.3472,0.5892,,
2025-03-01,2025-09-01,6,naive,,,42.64,42.69,,,,,100.0,0.05,0.0025,0.05,,
2025-03-01,2025-09-01,6,seasonal_naive,,,42.64,43.3,,,,,100.0,0.66,0.4356,0.66,,
2025-03-01,2025-09-01,6,ets,,,42.64,43.5677,,,,,100.0,0.9277,0.8607,0.9277,,
2025-06-01,2025-07-01,1,naive,,,48.66,44.44,,,,,100.0,4.22,17.8084,-4.22,,
2025-06-01,2025-07-01,1,seasonal_naive,,,48.66,46.6,,,,,100.0,2.06,4.2436,-2.06,,
2025-06-01,2025-07-01,1,ets,,,48.66,44.6157,,,,,100.0,4.0443,16.3561,-4.0443,,
2025-06-01,2025-09-01,3,naive,,,42.64,44.44,,,,,100.0,1.8,3.24,1.8,,
2025-06-01,2025-09-01,3,seasonal_naive,,,42.64,43.3,,,,,100.0,0.66,0.4356,0.66,,
2025-06-01,2025-09-01,3,ets,,,42.64,43.2503,,,,,100.0,0.6103,0.3725,0.6103,,
2025-06-01,2025-12-01,6,naive,,,38.54,44.44,,,,,100.0,5.9,34.81,5.9,,
2025-06-01,2025-12-01,6,seasonal_naive,,,38.54,47.87,,,,,100.0,9.33,87.0489,9.33,,
2025-06-01,2025-12-01,6,ets,,,38.54,43.963,,,,,100.0,5.423,29.4093,5.423,,
2025-09-01,2025-10-01,1,naive,,,41.18,42.64,,,,,100.0,1.46,2.1316,1.46,,
2025-09-01,2025-10-01,1,seasonal_naive,,,41.18,48.11,,,,,100.0,6.93,48.0249,6.93,,
2025-09-01,2025-10-01,1,ets,,,41.18,45.0803,,,,,100.0,3.9003,15.2122,3.9003,,
2025-09-01,2025-12-01,3,naive,,,38.54,42.64,,,,,100.0,4.1,16.81,4.1,,
2025-09-01,2025-12-01,3,seasonal_naive,,,38.54,47.87,,,,,100.0,9.33,87.0489,9.33,,
2025-09-01,2025-12-01,3,ets,,,38.54,44.3363,,,,,100.0,5.7963,33.5967,5.7963,,
2025-09-01,2026-03-01,6,naive,,,47.75,42.64,,,,,100.0,5.11,26.1121,-5.11,,
2025-09-01,2026-03-01,6,seasonal_naive,,,47.75,42.69,,,,,100.0,5.06,25.6036,-5.06,,
2025-09-01,2026-03-01,6,ets,,,47.75,41.9933,,,,,100.0,5.7567,33.1398,-5.7567,,
