año,mes,variable,valor,fuente
2013,2,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,3,guardian_articulos_venezuela,82.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,4,guardian_articulos_venezuela,41.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,5,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,6,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,7,guardian_articulos_venezuela,41.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,8,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,9,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,10,guardian_articulos_venezuela,24.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,11,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2013,12,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,1,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,2,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,3,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,4,guardian_articulos_venezuela,36.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,5,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,6,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,7,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,8,guardian_articulos_venezuela,12.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,9,guardian_articulos_venezuela,21.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,10,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,11,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2014,12,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,1,guardian_articulos_venezuela,37.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,2,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,3,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,4,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,5,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,6,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,7,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,8,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,9,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,10,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,11,guardian_articulos_venezuela,23.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,12,guardian_articulos_venezuela,39.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,1,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,2,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,3,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,4,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,5,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,6,guardian_articulos_venezuela,55.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,7,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,8,guardian_articulos_venezuela,41.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,9,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,10,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,11,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,12,guardian_articulos_venezuela,37.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,1,guardian_articulos_venezuela,10.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,2,guardian_articulos_venezuela,9.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,3,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,4,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,5,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,6,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,7,guardian_articulos_venezuela,36.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,8,guardian_articulos_venezuela,60.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,9,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,10,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,11,guardian_articulos_venezuela,15.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
