año,indicador,valor,pais,fuente
2004,google_trends_vzla,0.0,Venezuela,Google Trends — pytrends API
2005,google_trends_vzla,0.96,Venezuela,Google Trends — pytrends API
2006,google_trends_vzla,1.65,Venezuela,Google Trends — pytrends API
2007,google_trends_vzla,4.32,Venezuela,Google Trends — pytrends API
2008,google_trends_vzla,8.86,Venezuela,Google Trends — pytrends API
2009,google_trends_vzla,8.57,Venezuela,Google Trends — pytrends API
